Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(rad),W_Debug_Pitch(rad),W_Debug_Yaw(rad),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(rad),H_Debug_Pitch(rad),H_Debug_Yaw(rad),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
-0.177,1.4292246562623518,0.7135842218877455,1.7896157080829755,81.88854077986858,40.88536424129468,102.53742702347087,44.846,4.839,-9.921,71.581,-3.851,147.316,0.6314406027850741,0.14807510854823414,-1.141938644,36.17888155,8.484078770755355,-65.42826475,1.4465412689648933,0.06751751,0.6061818887385443,82.88070960318684,3.868468383227183,34.731663841987434
-0.171,1.395802999958461,0.6811772468939914,1.7900941027490662,79.97362092931883,39.02858134736657,102.56483701877943,43.676,4.318,-9.679,69.307,-4.406,147.898,0.6114844575646954,0.13971894461220624,-1.136350409,35.03547865630353,8.005305844,-65.10808251,1.4080804761690662,0.056028611,0.6142272590065467,80.67706849925878,3.210202925047333,35.19262960296401
-0.164,1.3595299151676028,0.6487586645420067,1.7900218857477417,77.89532626088248,37.17113340080056,102.56069928939445,42.495,3.79,-9.377,66.89,-4.944,148.519,0.5913970061982924,0.1313963518436152,-1.129709176,33.88455247183434,7.528456404055165,-64.72756785,1.367219360497301,0.044687603,0.6229701113011188,78.33589902507077,2.5604110637557227,35.69355814034925
-0.147,1.321844694955736,0.6159631080384953,1.7910636384932412,75.73612219272141,35.29208642636653,102.62038732500774,41.292,3.235,-9.102,64.33,-5.466,149.172,0.570896132,0.12253464448103091,-1.123474313,32.70993889,7.020717972899076,-64.3703365,1.3239369803680199,0.033499346627471116,0.6322857663635875,75.85600131638206,1.919371178199903,36.22730585882839
-0.115,1.2817517961779097,0.5825415303601869,1.7930036648803602,73.43896830430674,33.37717108073082,102.73154264913367,40.084,2.659,-8.811,61.584,-5.999,149.897,0.5503232088884644,0.11334934073884484,-1.116915518,31.531197237405404,6.494438834926093,-63.99454526,1.2775640205123804,0.021860495044913497,0.6427584325814728,73.19902643312433,1.2525141041401924,36.82734543336245
-0.067,1.2401771075945573,0.5488153441970156,1.7964750482344196,71.05691411390993,31.44480295450859,102.93043826439323,38.87,2.043,-8.536,58.667,-6.515,150.694,0.5296277895797334,0.10342930997112854,-1.110539335,30.34543705576157,5.926062939296028,-63.62921688,1.228357042200979,0.010245083860755733,0.654481116,70.37967425328925,0.5870000659788986,37.499005739321575
-0.002,1.1959804509835361,0.5152896109889902,1.8009554884680494,68.52463222150945,29.523919936607143,103.18714858014083,37.672,1.406,-8.24,55.552,-7.009,151.573,0.5092292644648975,0.093198105,-1.103754381,29.176687658389852,5.339858063853487,-63.24046765,1.1758553018058004,-0.001302309,0.6676377129183646,67.37154611155401,-0.074616831,38.25282319398917
0.098,1.1498645721438838,0.48245343132962804,1.8081625391080438,65.882387,27.64254542679237,103.60008216454958,36.497,0.764,-7.998,52.24,-7.449,152.54,0.4891558239069032,0.082738605,-1.097902125,28.02656423411005,4.740572893,-62.90515806,1.1200734083792407,-0.012263451,0.6824421734207283,64.17547904,-0.702643992,39.10105629874274
0.195,1.1001588654406043,0.45066277904239804,1.8178934793235408,63.03445978364766,25.821075222766176,104.15762396959167,35.359,0.126,-7.762,48.658,-7.822,153.633,0.4697057581172264,0.072330385,-1.092172933,26.912157553109783,4.1442257681139285,-62.57689957,1.0597919913976521,-0.022562245,0.6995854620367843,60.72160826885031,-1.292721421,40.08329438341742
0.296,1.0471003319777836,0.4203950033784958,1.8305448617403675,59.99442974907439,24.08685942197579,104.88249478708185,34.261,-0.505,-7.559,44.819,-8.097,154.841,0.45089808752029165,0.061956336908396636,-1.087040933,25.834557405433127,3.5498366189417383,-62.28285765,0.9951823350965137,-0.031643212,0.7189979473338248,57.01974764700425,-1.813022521,41.19554786
0.39,0.9894063098427213,0.3915799408103513,1.845457527112224,56.68880577760097,22.435877950415716,105.73692757418013,33.184,-1.11,-7.333,40.704,-8.262,156.182,0.43246742358127876,0.052088037008190424,-1.081585058,24.778558148103727,2.9844246836905506,-61.970259,0.9259095760012628,-0.039382213,0.7410368737508315,53.050710915619895,-2.256434611,42.45828532949146
0.465,0.9283964911756097,0.3647453126652729,1.8641301902278693,53.19320065911701,20.898367012899747,106.80679236297621,32.146,-1.692,-7.141,36.348,-8.284,157.67,0.41465996732684973,0.042528280419714015,-1.076782282,23.758266060861104,2.4366909779984702,-61.69508022,0.8525604107283413,-0.045286485,0.7660751138698729,48.84811331467395,-2.594724474,43.892870814747674
0.502,0.862777649,0.339703574,1.8869275918228923,49.43351795837082,19.463581075102653,108.11298725823583,31.135,-2.247,-6.943,31.69,-8.146,159.362,0.3973169683998768,0.033448375721350176,-1.071950412,22.764585418245638,1.9164507604012155,-61.41823445,0.7741078322835008,-0.049302946,0.7951583102241994,44.35311167786557,-2.82485074,45.55921522060084
0.476,0.7925808283003116,0.31656117722277144,1.9132652776888905,45.41153638459081,18.13761941255769,109.62202550049889,30.157,-2.785,-6.762,26.752,-7.85,161.202,0.3805166672485098,0.024617345416880987,-1.067460426,21.801999067723532,1.4104699952030006,-61.1609772,0.6907733951526009,-0.051280374,0.8273567980062779,39.578400142166714,-2.938149019,47.404052677217486
0.372,0.719850311,0.2950067113042618,1.9418936914202392,41.24438469238203,16.902639485768514,111.26231278145954,29.191,-3.329,-6.564,21.682,-7.399,163.158,0.36393776653730675,0.015724270506648708,-1.062666873,20.85209802800516,0.9009343359530076,-60.88632687,0.6050339683158039,-0.051165552,0.8621424377764133,34.665892846547536,-2.931570184,49.39712302370867
0.206,0.6483367245971039,0.27524875310496144,1.971619489036793,37.146958022749644,15.770591869152705,112.96547552754812,28.235,-3.884,-6.422,16.727,-6.806,165.086,0.3474511138435624,0.006498437,-1.058815423,19.907482410355616,0.3723330258831667,-60.66565502,0.5209726850679155,-0.048625631,0.8970522606845397,29.849536095989762,-2.786043431,51.39730853989343
0.026,0.5776331272993029,0.2568911012952535,1.999567090149857,33.095940301193075,14.718775898685742,114.56675511884181,27.323,-4.455,-6.29,11.909,-6.174,166.893,0.33170766356740267,-0.00302986,-1.055099375,19.005449154557592,-0.173598216,-60.45274118,0.43889999930958457,-0.045031449,0.9301140661582643,25.14711758873394,-2.580111968,53.291610456620376
-0.11,0.5080171218846798,0.23981871783405673,2.0236649970933245,29.107237004375285,13.740600380130218,115.9474634818015,26.483,-5.081,-6.174,7.224,-5.565,168.475,0.31718554089733275,-0.013549092,-1.051523122,18.173392815991335,-0.776305793,-60.24783695,0.3586993762933826,-0.04099787,0.9593147140288807,20.55196038,-2.349004904,54.96468433865437
-0.167,0.44246286456805617,0.22377484971829165,2.0423239830274365,25.35125473101815,12.82135445003237,117.01654462582009,25.724,-5.79,-6.021,2.823,-5.021,169.81,0.30410537755661204,-0.025409753,-1.047104473,17.423954661226297,-1.455871619,-59.99466703,0.2830690298356031,-0.037122227,0.9841005311495179,16.218660720442838,-2.126946939,56.38480705144998
-0.14,0.3828619906326709,0.2086758797781716,2.0558315858102016,21.9363762,11.956247197468594,117.79047325661169,25.016,-6.57,-5.889,-1.192,-4.532,170.848,0.29186111134514325,-0.038550336,-1.042871394,16.722409884074498,-2.208771553,-59.75212945,0.2138171130947586,-0.03301047,1.0036539143919665,12.250818168001075,-1.891360638,57.505133386444115
-0.04,0.32674044306421834,0.1931230592702482,2.064111821948174,18.720848383814282,11.06513622284007,118.26489584068922,24.357,-7.372,-5.724,-4.938,-4.197,171.667,0.28048934228217276,-0.051989491,-1.038019619,16.07085551116885,-2.978778428,-59.47414319,0.14904027293139155,-0.03064187,1.0188838830288185,8.539378616446621,-1.755649804,58.37774631145234
0.111,0.2729284414003378,0.17729008317407602,2.0677470621826304,15.637647801322963,10.157973515397886,118.47317976363972,23.752,-8.135,-5.543,-8.459,-4.037,172.277,0.27006327449968554,-0.064716571,-1.032995254,15.47348583031501,-3.707986388,-59.1862683,0.088016417,-0.030403511,1.0298664857283584,5.042969216551403,-1.741992849,59.00700309420496
0.288,0.2222739917960248,0.16271556925133757,2.068293268499121,12.735361625437706,9.322915379170315,118.5044751,23.209,-8.849,-5.312,-11.733,-3.95,172.76,0.26077567695871146,-0.076474784,-1.027241796,14.941345689401114,-4.381682342,-58.85661948,0.031199875676267363,-0.030891875,1.038401986027114,1.787621197582995,-1.769974052,59.49605123735632
0.465,0.17462751542813115,0.1503687436361112,2.0671360119041218,10.005419620887585,8.615494381033827,118.43816916161087,22.736,-9.487,-5.103,-14.777,-3.884,173.095,0.2526784844012184,-0.08697684,-1.022060412,14.47741072995202,-4.983405821,-58.55974803,-0.021712848,-0.031136299,1.0443456633988653,-1.244054558,-1.783978498,59.83659886554507
0.646,0.12918541270078443,0.13942827130396807,2.0640814227516233,7.401778922410689,7.988651490522377,118.26315409502627,22.319,-10.031,-4.894,-17.617,-3.884,173.309,0.24556767493483228,-0.095857005,-1.01711904,14.069991358606423,-5.492201819,-58.27662827,-0.071141624,-0.032008551,1.0479703731937928,-4.076114789,-1.833954871,60.04427943875415
0.758,0.08658607,0.12930373025463648,2.0595441408943724,4.961016365269371,7.408558018888724,118.00318699414451,21.934,-10.481,-4.713,-20.215,-3.955,173.403,0.23899097108219414,-0.103184028,-1.012895404,13.69317398474283,-5.912009309,-58.03463173,-0.116415828,-0.033596567,1.0492721519424717,-6.670135619,-1.924941482,60.118865866913275
0.835,0.047771603,0.119145653,2.055288625943435,2.7371112134792592,6.826543045242222,117.75936394780098,21.583,-10.849,-4.537,-22.549,-4.092,173.513,0.2330169970914584,-0.109108134,-1.008965582,13.350890488152745,-6.251435562,-57.80946953,-0.157062662,-0.036369758,1.0505746781564556,-8.999027631,-2.08383363,60.19349512
0.882,0.014072263850150701,0.10813884875941593,2.0518726107325063,0.8062813268081536,6.195899635318051,117.56364069346228,21.259,-11.179,-4.427,-24.587,-4.301,173.628,0.2274269,-0.114538633,-1.006259095,13.030601512045298,-6.562580262,-57.65439924,-0.192527493,-0.040385018,1.0516666619367645,-11.03101277,-2.313891062,60.256061183588145
0.898,-0.013322349,0.097308677,2.049245278934362,-0.763314399,5.57537648,117.41310567004808,20.995,-11.492,-4.351,-26.29,-4.543,173.765,0.22283645520199313,-0.119759156,-1.004175831,12.767588404730246,-6.861694225,-57.535037,-0.222122823,-0.045049926,1.0529951307029408,-12.72670027,-2.581170652,60.33217684
0.881,-0.034200952,0.08826399,2.0465392671147145,-1.959570229,5.057154110061628,117.25806261346976,20.792,-11.777,-4.318,-27.625,-4.763,173.831,0.21925361462528403,-0.124601397,-1.002896057,12.562306761016595,-7.139134192,-57.46171137,-0.245339668,-0.049051832,1.0532108146141992,-14.05692751,-2.810462939,60.344534614928975
0.839,-0.048492978,0.081552629,2.0448697826071367,-2.778442982,4.672621425300245,117.16240819722309,20.643,-12.003,-4.285,-28.564,-4.911,173.908,0.2166289726727907,-0.128424534,-1.001764556,12.411925854405752,-7.35818379,-57.39688111,-0.261650125,-0.051877015,1.0539073427627015,-14.99144785,-2.972333987,60.38444273815022
0.787,-0.056694511,0.077633138,2.0440497239160864,-3.248356175,4.448051146849193,117.11542229527288,20.55,-12.145,-4.312,-29.114,-4.988,173.914,0.21492043568315955,-0.130943348,-1.001866555,12.3140339,-7.502501219,-57.40272523,-0.271229147,-0.053207869,1.053693066772604,-15.54028541,-3.048586333,60.37216562826666
0.731,-0.059228408,0.076853664,2.043229410748074,-3.393537817,4.403390560028787,117.06842181286676,20.522,-12.206,-4.356,-29.295,-4.999,173.842,0.21434787713652986,-0.132104577,-1.002462067,12.281228707511875,-7.569034744,-57.43684556,-0.274430432,-0.053100711,1.052429319822045,-15.72370554,-3.042446625,60.29975826162708
0.669,-0.057137725,0.078842842,2.041237976319164,-3.273750468,4.517362118463436,116.95432102491317,20.555,-12.184,-4.395,-29.152,-4.988,173.661,0.21487475396467248,-0.13181995,-1.003181816,12.311416526087687,-7.552726762,-57.47808416,-0.272050775,-0.052175787,1.0494109499570627,-15.58736123,-2.989452382,60.126818407354136
0.596,-0.050092629,0.082444595,2.0391734072494745,-2.870096216,4.723727345503098,116.83602993070672,20.649,-12.09,-4.384,-28.685,-4.977,173.502,0.21656224215308206,-0.130169378,-1.003231683,12.408102477261732,-7.45815601,-57.48094131,-0.264004214,-0.051340881,1.046764920243707,-15.12632723,-2.941615785,59.975212072312644
0.51,-0.038795944,0.087214745,2.0370627145367872,-2.222843862,4.997036816,116.71509614642072,20.797,-11.915,-4.389,-27.927,-4.993,173.309,0.21919474313499937,-0.127158813,-1.003758231,12.558933673089639,-7.285663296,-57.51111029,-0.250897183,-0.05082583,1.0434328532134425,-14.3753497,-2.912105552,59.78429869442379
0.425,-0.024469156,0.09367428,2.0344133345858397,-1.401979388,5.367140884,116.56329785690485,21.006,-11.678,-4.389,-26.96,-5.015,173.068,0.22291700470051862,-0.123065043,-1.004355441,12.77220355103765,-7.051107567,-57.54532788,-0.234176211,-0.050217578,1.0392639608921632,-13.41730853,-2.877255294,59.54543876
0.356,-0.007706403,0.10183845464458208,2.0305546332645816,-0.44154437,5.834913643269009,116.34221055679521,21.27,-11.398,-4.378,-25.823,-5.043,172.749,0.2276253170421415,-0.118201531,-1.004872656,13.04196998,-6.772448834,-57.57496213,-0.21454539,-0.049394522,1.0337506392280404,-12.29254535,-2.830097664,59.229548696717714
0.315,0.011004557002096238,0.11069613219246266,2.027291894251508,0.6305146716312523,6.342421183050354,116.1552693816934,21.599,-11.085,-4.345,-24.576,-5.087,172.485,0.23350551613090553,-0.112714022,-1.005096483,13.37888056732485,-6.458037748,-57.58778647,-0.192959211,-0.049067754,1.0291030153785523,-11.05574841,-2.811375215,58.96325947
0.3,0.031415334954139396,0.1195351501255082,2.0253056842036887,1.799966104861999,6.8488596056543125,116.04146792872689,21.984,-10.745,-4.356,-23.247,-5.164,172.26,0.24030274995996387,-0.106867781,-1.006137538,13.768333378093441,-6.123072837,-57.64743456,-0.169911626,-0.049460301,1.024980957449098,-9.735219075,-2.833866512,58.72708294311153
0.299,0.052430973,0.1279523148076871,2.0237862792662473,3.0040734962221354,7.331127617409738,115.95441243844016,22.407,-10.382,-4.378,-21.885,-5.295,172.068,0.24774826092743746,-0.100651155,-1.007423194,14.194929732848045,-5.766886407,-57.72109721,-0.146255884,-0.050903924,1.0211973560978982,-8.379844855,-2.916579998,58.51029855432779
0.303,0.073989315,0.13672058098227535,2.0217206184171705,4.239275495463061,7.833512262860965,115.83605878988264,22.874,-9.987,-4.384,-20.473,-5.471,171.865,0.25598642,-0.093842469,-1.008514793,14.666941477136872,-5.376777434,-57.78364124,-0.121728432,-0.053067245,1.017044654074418,-6.974525416,-3.040529143,58.27236625480694
0.302,0.095862089,0.14544332594927067,2.019740152071061,5.492493137531198,8.333288735238778,115.72258642678288,23.373,-9.558,-4.34,-19.023,-5.685,171.722,0.2648547939800697,-0.086323629,-1.008835283,15.175061878864918,-4.945979621,-57.80200393,-0.096484121,-0.056119363,1.0137526382224524,-5.528132935,-3.215402667,58.083747640399146
0.296,0.11867860168540345,0.15449631775006512,2.0184293491018397,6.799782995087797,8.851986957390837,115.64748294887328,23.906,-9.097,-4.312,-17.512,-5.911,171.595,0.27429183182261624,-0.078291072,-1.009507012,15.715764318348077,-4.485747992,-57.84049118,-0.07015884,-0.059440368,1.0106827803603995,-4.019805441,-3.405682246,57.907857741198455
0.29,0.142181938,0.1646675869545362,2.017158329141459,8.146424991371022,9.434757755098417,115.57465886946659,24.472,-8.608,-4.29,-15.947,-6.119,171.442,0.2842917794501457,-0.06978936,-1.010349121,16.288719112757377,-3.998635792,-57.88874044,-0.042915176,-0.062350987,1.0072471625190829,-2.458858455,-3.572448432,57.71101133887117
0.286,0.16645040990426208,0.17646660781958246,2.0154000881150163,9.536905985736775,10.110791853052365,115.47391907928466,25.065,-8.097,-4.252,-14.315,-6.284,171.244,0.29477844460826014,-0.060868094,-1.0109698,16.889560767484223,-3.487484894,-57.92430276,-0.014550186,-0.064350272,1.0032267504688677,-0.833664271,-3.686998989,57.4806587
0.286,0.19172264392444838,0.18960205809100117,2.014163586229638,10.984898333960386,10.86339771560863,115.40307273989252,25.686,-7.57,-4.18,-12.623,-6.394,171.079,0.3057924303623408,-0.051586646,-1.011044822,17.520615666810258,-2.955697113,-57.92860122,0.014872962737706052,-0.06555015,0.9999890924021502,0.8521579937258952,-3.755746962,57.29515455
0.289,0.2183973478275818,0.204175203,2.014642702073656,12.513246287371075,11.698377417242495,115.43052405565258,26.329,-7.009,-4.142,-10.854,-6.427,170.936,0.3171335772834195,-0.04180113,-1.011784514,18.170415520225855,-2.395028314,-57.97098243,0.045636294,-0.065532446,0.9974374629995449,2.614767011741759,-3.754732578,57.14895695811013
0.289,0.2460999990938978,0.2203684438647482,2.0158322125082693,14.100491286253728,12.626181771315672,115.4986779832427,26.993,-6.422,-4.109,-9.02,-6.389,170.788,0.32882248219186366,-0.031578516,-1.012672292,18.84014043860946,-1.809315704,-58.02184834,0.077509573,-0.064289739,0.9950905608585998,4.4409713795533765,-3.683530712,57.01448937050376
0.281,0.2745459674744468,0.23858542450331655,2.0172031183959183,15.730325218621775,13.669937877377173,115.57722510471463,27.675,-5.79,-4.048,-7.108,-6.273,170.629,0.34085230751689205,-0.020509359,-1.013188128,19.52939865801318,-1.175099693,-58.05140359,0.11071371682557468,-0.061678909,0.992874858,6.343428708,-3.533941171,56.887538971705254
